Number	Family Name	Name	Garden/Wild	Live material
3604	Iridaceae	TIGRIDIA pavonia	Garden	
3605	Iridaceae	TIGRIDIA pavonia 'Lilacea'	Garden	
3606	Iridaceae	TIGRIDIA pringlei	Garden	
3607	Iridaceae	TIGRIDIA van-houttei	Garden	
3608	Malvaceae	TILIA tuan	Garden	
3609	Asteraceae	TITHONIA rotundifolia	Garden	
3610	Asteraceae	TITHONIA rotundifolia 'Torch'	Garden	
3611	Asteraceae	TOWNSENDIA sp.  pink	Garden	
3612	Asteraceae	TOWNSENDIA sp.  white	Garden	
3613	Asteraceae	TOWNSENDIA alpigena	Garden	
3614	Asteraceae	TOWNSENDIA alpigena f. minima	Garden	
3615	Asteraceae	TOWNSENDIA alpigena subsp. alpigena	Garden	
3616	Asteraceae	TOWNSENDIA exscapa	Garden	
3617	Asteraceae	TOWNSENDIA hookeri	Garden	
3618	Asteraceae	TOWNSENDIA incana	Garden	
3619	Asteraceae	TOWNSENDIA lepotes	Garden	
3620	Asteraceae	TOWNSENDIA montana	Garden	
3621	Asteraceae	TOWNSENDIA parryi	Garden	
3622	Asteraceae	TOWNSENDIA rothrockii	Garden	
3623	Asteraceae	TOWNSENDIA spathulata	Garden	
3624	Campanulaceae	TRACHELIUM rumelianum	Garden	
3625	Asteraceae	TRAGOPOGON crocifolius subsp. samaritani	Garden	
3626	Asteraceae	TRAGOPOGON porrifolius	Garden	
3627	Liliaceae	TRICYRTIS formosana	Garden	
3628	Liliaceae	TRICYRTIS formosana 'Autumn Glow'	Garden	
3629	Liliaceae	TRICYRTIS hirta	Garden	
3630	Liliaceae	TRICYRTIS latifolia	Garden	
3631	Fabaceae	TRIFOLIUM trichocephalum	Garden	
3632	Melanthiaceae	TRILLIUM albidum	Garden	
3633	Melanthiaceae	TRILLIUM angustipetalum	Garden	
3634	Melanthiaceae	TRILLIUM cernuum	Garden	
3635	Melanthiaceae	TRILLIUM chloropetalum	Garden	
3636	Melanthiaceae	TRILLIUM chloropetalum red	Garden	
3637	Melanthiaceae	TRILLIUM chloropetalum var. giganteum	Garden	
3638	Melanthiaceae	TRILLIUM chloropetalum var. giganteum best leaf form	Garden	
3639	Melanthiaceae	TRILLIUM cuneatum	Garden	
3640	Melanthiaceae	TRILLIUM erectum	Garden	
3641	Melanthiaceae	TRILLIUM erectum cream	Garden	
3642	Melanthiaceae	TRILLIUM erectum dark red short	Garden	
3643	Melanthiaceae	TRILLIUM erectum pale pink	Garden	
3644	Melanthiaceae	TRILLIUM flexipes	Garden	
3645	Melanthiaceae	TRILLIUM grandiflorum	Garden	
3646	Melanthiaceae	TRILLIUM grandiflorum f. roseum	Garden	
3647	Melanthiaceae	TRILLIUM kurabayashii	Garden	
3648	Melanthiaceae	TRILLIUM kurabayashii hybrid	Garden	
3649	Melanthiaceae	TRILLIUM ovatum	Garden	
3650	Melanthiaceae	TRILLIUM ovatum subsp. hibbersonii	Garden	
3651	Melanthiaceae	TRILLIUM parviflorum	Garden	
3652	Melanthiaceae	TRILLIUM parviflorum x kurabayashii	Garden	
3653	Melanthiaceae	TRILLIUM recurvatum	Garden	
3654	Melanthiaceae	TRILLIUM rivale spotted	Garden	
3655	Melanthiaceae	TRILLIUM rivale 'Purple Heart' JCA1.922.321	Garden	
3656	Melanthiaceae	TRILLIUM rivale f. rosea	Garden	
3657	Melanthiaceae	TRILLIUM sessile	Garden	
3658	Melanthiaceae	TRILLIUM simile	Garden	
3659	Melanthiaceae	TRILLIUM sulcatum	Garden	
3660	Melanthiaceae	TRILLIUM undulatum	Garden	
3661	Caprifoliaceae	TRIOSTEUM himalayanum	Garden	
3662	Ericaceae	TRIPETALEIA bracteata	Garden	
3663	Amaryllidaceae	TRISTAGMA bivalve	Garden	
3664	Amaryllidaceae	TRISTAGMA leichtlinii	Garden	
3665	Amaryllidaceae	TRISTAGMA sessile	Garden	
3666	Asphodelaceae	TRITELEIA hendersonii	Garden	
3667	Asphodelaceae	TRITELEIA ixioides subsp. anilina NNS02-321	Garden	Yes
3668	Asphodelaceae	TRITELEIA ixioides subsp. scabra	Garden	
3669	Asphodelaceae	TRITELEIA laxa 'Dexter'	Garden	
3670	Asphodelaceae	TRITELEIA laxa 'Koningin Fabiola'	Garden	
3671	Asphodelaceae	TRITELEIA peduncularis	Garden	
3672	Iridaceae	TRITONIA disticha	Garden	
3673	Ranunculaceae	TROLLIUS 'Dancing Flame'	Garden	
3674	Ranunculaceae	TROLLIUS acaulis	Garden	
3675	Ranunculaceae	TROLLIUS asiaticus	Garden	
3676	Ranunculaceae	TROLLIUS chinensis	Garden	
3677	Ranunculaceae	TROLLIUS chinensis 'Golden Queen'	Garden	
3678	Ranunculaceae	TROLLIUS x cultorum	Garden	
3679	Ranunculaceae	TROLLIUS europaeus	Garden	
3680	Ranunculaceae	TROLLIUS laxus	Garden	
3681	Ranunculaceae	TROLLIUS pumilus	Garden	
3682	Ranunculaceae	TROLLIUS ranunculoides	Garden	
3683	Ranunculaceae	TROLLIUS yunnanensis	Garden	
3684	Tropaeolaceae	TROPAEOLUM austropurpureum	Garden	
3685	Tropaeolaceae	TROPAEOLUM brachyceras	Garden	
3686	Tropaeolaceae	TROPAEOLUM majus 'Orchid Flame'	Garden	
3687	Tropaeolaceae	TROPAEOLUM speciosum	Garden	
3688	Tropaeolaceae	TROPAEOLUM tricolor	Garden	
3689	Amaryllidaceae	TULBAGHIA 'John May's Special'	Garden	
3690	Amaryllidaceae	TULBAGHIA galpinii	Garden	
3691	Amaryllidaceae	TULBAGHIA natalensis	Garden	
3692	Amaryllidaceae	TULBAGHIA simmleri	Garden	
3693	Amaryllidaceae	TULBAGHIA simmleri white	Garden	
3694	Amaryllidaceae	TULBAGHIA violacea	Garden	
3695	Amaryllidaceae	TULBAGHIA violacea f. alba	Garden	
3696	Amaryllidaceae	TULBAGHIA violacea subsp. maritima	Garden	
3697	Amaryllidaceae	TULBAGHIA violacea subsp. robustior	Garden	
3698	Liliaceae	TULIPA sp. JCA17630	Garden	
3699	Liliaceae	TULIPA 'Don Cossack'	Garden	
3700	Liliaceae	TULIPA 'The First'	Garden	
3701	Liliaceae	TULIPA 'Zurel'	Garden	
3702	Liliaceae	TULIPA armena	Garden	
3703	Liliaceae	TULIPA biflora	Garden	
3704	Liliaceae	TULIPA binutans	Garden	
3705	Liliaceae	TULIPA clusiana	Garden	
3706	Liliaceae	TULIPA clusiana mixed cvs	Garden	
3707	Liliaceae	TULIPA clusiana 'Cynthia'	Garden	
3708	Liliaceae	TULIPA clusiana subsp. chrysantha	Garden	
3709	Liliaceae	TULIPA cretica	Garden	
3710	Liliaceae	TULIPA ferganica	Garden	
3711	Liliaceae	TULIPA gesneriana	Garden	
3712	Liliaceae	TULIPA hissarica	Garden	
3713	Liliaceae	TULIPA iliensis	Garden	
3714	Liliaceae	TULIPA kaufmanniana	Garden	
3715	Liliaceae	TULIPA lemmersii	Garden	
3716	Liliaceae	TULIPA linifolia	Garden	
3717	Liliaceae	TULIPA montana	Garden	
3718	Liliaceae	TULIPA polychroma	Garden	
3719	Liliaceae	TULIPA saxatilis subsp. bakeri var.  'Lilac Wonder'	Garden	
3720	Liliaceae	TULIPA sprengeri	Garden	
3721	Liliaceae	TULIPA sprengeri 'Trotter's Form'	Garden	
3722	Liliaceae	TULIPA sylvestris	Garden	
3723	Liliaceae	TULIPA sylvestris subsp. australis	Garden	
3724	Liliaceae	TULIPA tarda	Garden	
3725	Liliaceae	TULIPA tetraphylla	Garden	
3726	Liliaceae	TULIPA turkestanica	Garden	
3727	Liliaceae	TULIPA vvedenskyi	Garden	
3728	Liliaceae	TULIPA whittallii	Garden	
3729	Crassulaceae	UMBILICUS rupestris	Garden	
3730	Cyperaceae	UNCINIA rubra	Garden	
3731	Asteraceae	URSINIA alpina	Garden	
3732	Asteraceae	URSINIA speciosa	Garden	
3733	Ericaceae	VACCINIUM 'Branklyn'	Garden	
3734	Ericaceae	VACCINIUM moupinense	Garden	
3735	Ericaceae	VACCINIUM ovalifolium	Garden	
3736	Ericaceae	VACCINIUM praestans	Garden	
3737	Ericaceae	VACCINIUM retusum	Garden	
3738	Berberidaceae	VANCOUVERIA hexandra	Garden	
3739	Boraginaceae	VELLA spinosa	Garden	
3740	Asphodelaceae	VELTHEIMIA sp. yellow	Garden	
3741	Asphodelaceae	VELTHEIMIA bracteata	Garden	
3742	Melanthiaceae	VERATRUM nigrum	Garden	
3743	Scrophulariaceae	VERBASCUM blattaria f. albiflorum	Garden	
3744	Scrophulariaceae	VERBASCUM chaixii	Garden	
3745	Scrophulariaceae	VERBASCUM chaixii f. album	Garden	
3746	Scrophulariaceae	VERBASCUM x hybridum 'Snow Maiden'	Garden	
3747	Scrophulariaceae	VERBASCUM nigrum	Garden	
3748	Scrophulariaceae	VERBASCUM phoeniceum	Garden	
3749	Scrophulariaceae	VERBASCUM phoeniceum hybrids	Garden	
3750	Scrophulariaceae	VERBASCUM phoeniceum 'Violetta'	Garden	
3751	Scrophulariaceae	VERBASCUM rupestre	Garden	
3752	Verbenaceae	VERBENA bonariensis	Garden	
3753	Verbenaceae	VERBENA officinalis	Garden	
3754	Verbenaceae	VERBENA officinalis subsp. grandiflora 'Bampton'	Garden	
3755	Asteraceae	VERBESINA alternifolia	Garden	
3756	Plantaginaceae	VERONICA austriaca subsp. teucrium	Garden	
3757	Plantaginaceae	VERONICA longifolia	Garden	
3758	Plantaginaceae	VERONICA longifolia 'Marietta'	Garden	
3759	Plantaginaceae	VERONICA piroliformis cf.	Garden	
3760	Plantaginaceae	VERONICA saturejoides	Garden	
3761	Plantaginaceae	VERONICA schmidtiana	Garden	
3762	Plantaginaceae	VERONICA schmidtiana 'Nana'	Garden	
3763	Plantaginaceae	VERONICA schmidtiana 'Nana Rosea'	Garden	
3764	Plantaginaceae	VERONICA thessalica	Garden	
3765	Plantaginaceae	VERONICASTRUM sachalinense	Garden	
3766	Plantaginaceae	VERONICASTRUM sibiricum	Garden	
3767	Plantaginaceae	VERONICASTRUM virginicum	Garden	
3768	Plantaginaceae	VERONICASTRUM virginicum 'Album'	Garden	
3769	Solanaceae	VESTIA foetida	Garden	
3770	Viburnaceae	VIBURNUM opulus 'Apricot'	Garden	
3771	Viburnaceae	VIBURNUM tinus	Garden	
3772	Violaceae	VIOLA hybs.	Garden	
3773	Violaceae	VIOLA altaica	Garden	
3774	Violaceae	VIOLA bakeri	Garden	
3775	Violaceae	VIOLA betonicifolia	Garden	
3776	Violaceae	VIOLA betonicifolia subsp. albescens	Garden	
3777	Violaceae	VIOLA biflora	Garden	
3778	Violaceae	VIOLA calcarata	Garden	
3779	Violaceae	VIOLA canina subsp. dunensis	Garden	
3780	Violaceae	VIOLA chaerophylloides subsp. sieboldiana	Garden	
3781	Violaceae	VIOLA clauseniana	Garden	
3782	Violaceae	VIOLA cornuta	Garden	
3783	Violaceae	VIOLA cornuta purple	Garden	
3784	Violaceae	VIOLA cornuta 'Alba '	Garden	
3785	Violaceae	VIOLA cornuta 'Minor'	Garden	
3786	Violaceae	VIOLA cornuta 'Minor Alba'	Garden	
3787	Violaceae	VIOLA corsica	Garden	
3788	Violaceae	VIOLA dubyana	Garden	
3789	Violaceae	VIOLA elatior	Garden	
3790	Violaceae	VIOLA epipsila	Garden	
3791	Violaceae	VIOLA glabella	Garden	
3792	Violaceae	VIOLA hederacea Recherche Bay form	Garden	
3793	Violaceae	VIOLA jooi	Garden	
3794	Violaceae	VIOLA labradorica	Garden	
3795	Violaceae	VIOLA mandshurica	Garden	
3796	Violaceae	VIOLA mandshurica 'Fuji Dawn'	Garden	
3797	Violaceae	VIOLA odorata	Garden	
3798	Violaceae	VIOLA palustris	Garden	
3799	Violaceae	VIOLA pedatifida	Garden	
3800	Violaceae	VIOLA pedatifida f. alba	Garden	
3801	Violaceae	VIOLA philippica (yedoensis)	Garden	
3802	Violaceae	VIOLA prionantha	Garden	
3803	Violaceae	VIOLA riviniana	Garden	
3804	Violaceae	VIOLA rubella	Garden	
3805	Violaceae	VIOLA sagittata	Garden	
3806	Violaceae	VIOLA selkirkii 'Variegata'	Garden	
3807	Violaceae	VIOLA somchetica	Garden	
3808	Violaceae	VIOLA stojanowii	Garden	
3809	Violaceae	VIOLA tricolor 'Helen Mount'	Garden	
3810	Violaceae	VIOLA tricolor subsp. curtisii	Garden	
3811	Violaceae	VIOLA verecunda subsp. yakusimana	Garden	
3812	Asteraceae	VOLUTARIA muricata	Garden	
3813	Haemodoraceae	WACHENDORFIA thyrsiflora	Garden	
3814	Campanulaceae	WAHLENBERGIA gloriosa	Garden	
3815	Iridaceae	WATSONIA aletroides	Garden	
3816	Iridaceae	WATSONIA borbonica	Garden	
3817	Iridaceae	WATSONIA marginata	Garden	
3818	Iridaceae	WATSONIA marlothii	Garden	
3819	Iridaceae	WATSONIA pillansii hybrid pink	Garden	
3820	Fabaceae	WISTERIA sinensis	Garden	
3821	Araucariaceae	WOLLEMIA nobilis	Garden	
3822	Plantaginaceae	WULFENIA carinthiaca	Garden	
3823	Colchicaceae	WURMBEA stricta	Garden	
3824	Asteraceae	XANTHISMA coloradoense	Garden	
3825	Asteraceae	XANTHISMA coloradoense pink	Garden	
3826	Tecophilaeaceae	ZEPHYRA elegans	Garden	
3827	Amaryllidaceae	ZEPHYRANTHES 'Big Dude'	Garden	
3828	Amaryllidaceae	ZEPHYRANTHES atamasco	Garden	
3829	Amaryllidaceae	ZEPHYRANTHES katheriniae red	Garden	
3830	Amaryllidaceae	ZEPHYRANTHES katheriniae f. rubra	Garden	
3831	Amaryllidaceae	ZEPHYRANTHES minuta	Garden	
3832	Amaryllidaceae	ZEPHYRANTHES miradorensis	Garden	
3833	Melanthiaceae	ZIGADENUS elegans	Garden	
3834	Asteraceae	ZINNIA elegans	Garden	
5001	Apiaceae	ACIPHYLLA aurea	Wild	
5002	Apiaceae	ACIPHYLLA congesta	Wild	
5003	Apiaceae	ACIPHYLLA crosby-smithii	Wild	
5004	Apiaceae	ACIPHYLLA dobsonii	Wild	
5005	Apiaceae	ACIPHYLLA glaucescens	Wild	
5006	Apiaceae	ACIPHYLLA hectori	Wild	
5007	Apiaceae	ACIPHYLLA hectori & kirkii mixed	Wild	
5008	Apiaceae	ACIPHYLLA kirkii	Wild	
5009	Apiaceae	ACIPHYLLA lecomtei	Wild	
5010	Apiaceae	ACIPHYLLA montana	Wild	
5011	Apiaceae	ACIPHYLLA montana subsp. gracilis	Wild	
5012	Apiaceae	ACIPHYLLA pinnatifida	Wild	
5013	Apiaceae	ACIPHYLLA scott-thomsonii	Wild	
5014	Apiaceae	ACIPHYLLA subflabellata	Wild	
5015	Ranunculaceae	ACONITUM anthora	Wild	
5016	Ranunculaceae	ACONITUM columbianum subsp. columbianum	Wild	
5017	Ranunculaceae	ACONITUM variegatum	Wild	
5018	Ranunculaceae	ADONIS vernalis	Wild	
5019	Asteraceae	AGOSERIS sp. yellow fls 15cm	Wild	
5020	Amaryllidaceae	ALLIUM acuminatum	Wild	
5021	Amaryllidaceae	ALLIUM amplectens	Wild	
5022	Amaryllidaceae	ALLIUM cernuum	Wild	
5023	Amaryllidaceae	ALLIUM falcifolium	Wild	
5024	Amaryllidaceae	ALLIUM victorialis	Wild	
5025	Fabaceae	AMORPHA californica	Wild	
5026	Apiaceae	ANISOTOME haastii	Wild	
5027	Apiaceae	ANISOTOME imbricata subsp. imbricata	Wild	
5028	Asteraceae	ANTENNARIA dimorpha	Wild	
5029	Asteraceae	ANTENNARIA lanata	Wild	
5030	Asteraceae	ANTHEMIS caucasica	Wild	
5031	Orchidaceae	APOROSTYLIS bifolia	Wild	
5032	Ranunculaceae	AQUILEGIA caerulea	Wild	
5033	Ranunculaceae	AQUILEGIA flavescens	Wild	
5034	Ranunculaceae	AQUILEGIA formosa	Wild	
5035	Ranunculaceae	AQUILEGIA pyrenaica	Wild	
5036	Brassicaceae	ARABIS sp. ?	Wild	
5037	Araliaceae	ARALIA nudicaulis	Wild	
5038	Ericaceae	ARCTOSTAPHYLOS canescens subsp. canescens	Wild	
5039	Ericaceae	ARCTOSTAPHYLOS glandulosa subsp. adamsii	Wild	
5040	Ericaceae	ARCTOSTAPHYLOS patula cf.	Wild	
5041	Ericaceae	ARCTOSTAPHYLOS patula subsp. platyphylla	Wild	
5042	Papaveraceae	ARGEMONE munita	Wild	
5043	Asteraceae	ARNICA sp. 30cm	Wild	
5044	Asteraceae	ARTEMISIA michauxiana	Wild	
5045	Apocynaceae	ASCLEPIAS eriocarpa cf.	Wild	
5046	Apocynaceae	ASCLEPIAS eriocarpa/californica  mix?	Wild	
5047	Annonaceae	ASIMINA triloba	Wild	
5048	Asteliaceae	ASTELIA fragrans	Wild	
5049	Fabaceae	ASTRAGALUS alpinus	Wild	
5050	Asteraceae	BALSAMORHIZA sagittata	Wild	
5051	Brassicaceae	BISCUTELLA laevigata	Wild	
5052	Brassicaceae	BOECHERA parishii	Wild	
5053	Ophioglossaceae	BOTRYCHIUM multifidum	Wild	
5054	Poaceae	BOUTELOUA gracilis	Wild	
5055	Saxifragaceae	BOYKINIA occidentalis	Wild	
5056	Asteraceae	BRACHYGLOTTIS bellidioides	Wild	
5057	Asteraceae	BRACHYGLOTTIS bidwillii	Wild	
5058	Asteraceae	BRACHYGLOTTIS cassinioides	Wild	
5059	Asteraceae	BRACHYGLOTTIS revolutus	Wild	
5060	Asteraceae	BRICKELLIA greenei	Wild	
5061	Asphodelaceae	BRODIAEA californica	Wild	
5062	Liliaceae	CALOCHORTUS albus	Wild	
5063	Liliaceae	CALOCHORTUS amabilis	Wild	
5064	Liliaceae	CALOCHORTUS invenustus	Wild	
5065	Liliaceae	CALOCHORTUS invenustus cf.	Wild	
5066	Liliaceae	CALOCHORTUS leichtlinii	Wild	
5067	Liliaceae	CALOCHORTUS luteus x superbus	Wild	
5068	Liliaceae	CALOCHORTUS macrocarpus subsp. macrocarpus	Wild	
5069	Liliaceae	CALOCHORTUS palmeri subsp. palmeri	Wild	
5070	Liliaceae	CALOCHORTUS splendens cf.	Wild	
5071	Liliaceae	CALOCHORTUS superbus	Wild	
5072	Convolvulaceae	CALYSTEGIA occidentalis subsp. occidentalis	Wild	
5073	Campanulaceae	CAMPANULA americana	Wild	
5074	Fabaceae	CARMICHAELIA enysii f. nana	Wild	
5075	Fabaceae	CARMICHAELIA nana	Wild	
5076	Orobanchaceae	CASTILLEJA angustifolia subsp. dubia	Wild	
5077	Orobanchaceae	CASTILLEJA arachnoidea	Wild	
5078	Orobanchaceae	CASTILLEJA linariifolia	Wild	
5079	Asteraceae	CELMISIA angustifolia	Wild	
5080	Asteraceae	CELMISIA coriacea	Wild	
5081	Asteraceae	CELMISIA densiflora	Wild	
5082	Asteraceae	CELMISIA discolor	Wild	
5083	Asteraceae	CELMISIA gracilenta	Wild	
5084	Asteraceae	CELMISIA hectorii	Wild	
5085	Asteraceae	CELMISIA holosericea	Wild	
5086	Asteraceae	CELMISIA lyallii	Wild	
5087	Asteraceae	CELMISIA mackaui	Wild	
5088	Asteraceae	CELMISIA petriei	Wild	
5089	Asteraceae	CELMISIA philocremna	Wild	
5090	Asteraceae	CELMISIA ramulosa	Wild	
5091	Asteraceae	CELMISIA semicordata	Wild	
5092	Asteraceae	CELMISIA semicordata subsp. stricta	Wild	
5093	Asteraceae	CELMISIA spectabilis	Wild	
5094	Asteraceae	CELMISIA spectabilis forest form	Wild	
5095	Asteraceae	CELMISIA spectabilis grassland form	Wild	
5096	Asteraceae	CELMISIA spedenii	Wild	
5097	Asteraceae	CELMISIA viscosa	Wild	
5098	Asteraceae	CELMISIA walkeri	Wild	
5099	Rosaceae	CERCOCARPUS betuloides	Wild	
5100	Asteraceae	CHAENACTIS douglasii	Wild	
5101	Fabaceae	CHAMAESPARTIUM sagittale	Wild	
5102	Plantaginaceae	CHELONE glabra	Wild	
5103	Asphodelaceae	CHLOROGALUM pomeridianum subsp. pomeridianum	Wild	
5104	Cistaceae	CISTUS parviflorus	Wild	
5105	Ranunculaceae	CLEMATIS columbiana	Wild	
5106	Ranunculaceae	CLEMATIS forsteri	Wild	
5107	Ranunculaceae	CLEMATIS lasiantha	Wild	
5108	Ranunculaceae	CLEMATIS marata	Wild	
5109	Ranunculaceae	CLEMATIS occidentalis subsp. dissecta	Wild	
5110	Lamiaceae	CLINOPODIUM alpinum	Wild	
5111	Liliaceae	CLINTONIA borealis	Wild	
5112	Asphodelaceae	CONVALLARIA majalis	Wild	
5113	Rubiaceae	COPROSMA atropurpurea	Wild	
5114	Rubiaceae	COPROSMA microcarpa	Wild	
5115	Rubiaceae	COPROSMA perpusilla	Wild	
5116	Asteraceae	CORETHROGYNE filaginifolia	Wild	
5117	Coriariaceae	CORIARIA plumosa	Wild	
5118	Cornaceae	CORNUS canadensis	Wild	
5119	Cornaceae	CORNUS nuttallii	Wild	
5120	Asteraceae	CRASPEDIA sp.  	Wild	
5121	Iridaceae	CROCUS veluchensis	Wild	
5122	Asteraceae	CYNARA syriaca	Wild	
5123	Orchidaceae	CYPRIPEDIUM acaule	Wild	
5124	Sarraceniaceae	DARLINGTONIA californica	Wild	
5125	Caryophyllaceae	DIANTHUS carthusianorum	Wild	
5126	Caryophyllaceae	DIANTHUS superbus	Wild	
5127	Asphodelaceae	DICHELOSTEMMA capitatum subsp. capitatum 488m	Wild	
5128	Asphodelaceae	DICHELOSTEMMA capitatum subsp. capitatum 614m	Wild	
5129	Asphodelaceae	DICHELOSTEMMA capitatum subsp. capitatum 679m	Wild	
5130	Asphodelaceae	DICHELOSTEMMA multiflorum	Wild	
5131	Asphodelaceae	DICHELOSTEMMA volubile	Wild	
5132	Phrymaceae	DIPLACUS grandiflorus	Wild	
5133	Primulaceae	DODECATHEON jeffreyi	Wild	
5134	Asteraceae	DOLICHOGLOTTIS scorzoneroides	Wild	
5135	Ericaceae	DRACOPHYLLUM kirkii	Wild	
5136	Ericaceae	DRACOPHYLLUM muscoides	Wild	
5137	Boraginaceae	DRAPERIA systyla	Wild	
5138	Rosaceae	DRYAS octopetala	Wild	
5139	Crassulaceae	DUDLEYA abramsii subsp. affinis	Wild	
5140	Papaveraceae	EHRENDORFERIA chrysantha	Wild	
5141	Onagraceae	EPILOBIUM canum subsp. latifolium	Wild	
5142	Asteraceae	ERICAMERIA nauseosa	Wild	
5143	Asteraceae	ERIGERON aureus	Wild	
5144	Asteraceae	ERIGERON hyssopifolius	Wild	
5145	Asteraceae	ERIGERON linearis	Wild	
5146	Asteraceae	ERIGERON peregrinus ?	Wild	
5147	Polygonaceae	ERIOGONUM heracleoides	Wild	
5148	Polygonaceae	ERIOGONUM niveum	Wild	
5149	Polygonaceae	ERIOGONUM umbellatum	Wild	
5150	Polygonaceae	ERIOGONUM umbellatum subsp. modocense	Wild	
5151	Polygonaceae	ERIOGONUM ursinum subsp. ursinum	Wild	
5152	Cyperaceae	ERIOPHORUM angustifolium	Wild	
5153	Geraniaceae	ERODIUM cicutarium subsp. dunense	Wild	
5154	Liliaceae	ERYTHRONIUM citrinum subsp. citrinum	Wild	
5155	Liliaceae	ERYTHRONIUM dens-canis	Wild	
5156	Liliaceae	ERYTHRONIUM grandiflorum	Wild	
5157	Liliaceae	ERYTHRONIUM grandiflorum subsp. grandiflorum	Wild	
5158	Liliaceae	ERYTHRONIUM multiscapoideum	Wild	
5159	Liliaceae	ERYTHRONIUM oregonum f. leucandrum	Wild	
5160	Liliaceae	ERYTHRONIUM purpurascens	Wild	
5161	Celastraceae	EUONYMUS europaeus	Wild	
5162	Stylidiaceae	FORSTERA bidwillii	Wild	
5163	Rhamnaceae	FRANGULA californica	Wild	
5164	Gentianaceae	FRASERA albicaulis subsp. nitida	Wild	
5165	Gentianaceae	FRASERA speciosa	Wild	
5166	Oleaceae	FRAXINUS dipetala	Wild	
5167	Liliaceae	FRITILLARIA affinis	Wild	
5168	Liliaceae	FRITILLARIA pudica	Wild	
5169	Liliaceae	FRITILLARIA purdyi	Wild	
5170	Liliaceae	FRITILLARIA recurva	Wild	
5171	Asteraceae	GAILLARDIA aristata	Wild	
5172	Ericaceae	GAULTHERIA crassa	Wild	
5173	Ericaceae	GAULTHERIA depressa	Wild	
5174	Ericaceae	GAULTHERIA depressa subsp. novae-zealandiae	Wild	
5175	Ericaceae	GAULTHERIA parvula	Wild	
5176	Gentianaceae	GENTIANA dinarica	Wild	
5177	Gentianaceae	GENTIANA divisa	Wild	
5178	Gentianaceae	GENTIANA lutea	Wild	
5179	Gentianaceae	GENTIANA purpurea	Wild	
5180	Rosaceae	GEUM cockaynei	Wild	
5181	Rosaceae	GEUM parviflorum	Wild	
5182	Iridaceae	GLADIOLUS italicus	Wild	
5183	Asteraceae	GRINDELIA squarrosa ?	Wild	
5184	Gunneraceae	GUNNERA dentata	Wild	
5185	Plantaginaceae	HEBE buchananii	Wild	
5186	Asphodelaceae	HESPEROYUCCA whipplei	Wild	
5187	Saxifragaceae	HEUCHERA cylindrica	Wild	
5188	Saxifragaceae	HEUCHERA micrantha subsp. diversifolia	Wild	
5189	Saxifragaceae	HEUCHERA parishii	Wild	
5190	Asphodelaceae	HYACINTHOIDES non-scripta	Wild	
5191	Boraginaceae	HYDROPHYLLUM capitatum	Wild	
5192	Hypericaceae	HYPERICUM androsaemum	Wild	
5193	Brassicaceae	IBERIS nana	Wild	
5194	Aquifoliaceae	ILEX verticillata	Wild	
5195	Polygonaceae	IPOMOPSIS aggregata subsp. aggregata	Wild	
5196	Iridaceae	IRIS chrysophylla	Wild	
5197	Iridaceae	IRIS hookeri	Wild	
5198	Iridaceae	IRIS macrosiphon	Wild	
5199	Iridaceae	IRIS missouriensis	Wild	
5200	Iridaceae	IRIS planifolia	Wild	
5201	Iridaceae	IRIS ruthenica	Wild	
5202	Plantaginaceae	KECKIELLA breviflora subsp. glabrisepala	Wild	
5203	Plantaginaceae	KECKIELLA corymbosa	Wild	
5204	Plantaginaceae	KECKIELLA ternata	Wild	
5205	Plantaginaceae	LEONOHEBE cheesemanii	Wild	
5206	Lamiaceae	LEONURUS quinquelobatus	Wild	
5207	Saxifragaceae	LEPTARRHENA pyrolifolia	Wild	
5208	Ericaceae	LEPTECOPHYLLA juniperina	Wild	
5209	Ericaceae	LEUCOPOGON fraseri	Wild	
5210	Montiaceae	LEWISIA cotyledon	Wild	
5211	Montiaceae	LEWISIA rediviva	Wild	
5212	Apiaceae	LIGNOCARPA carnosula	Wild	
5213	Liliaceae	LILIUM columbianum	Wild	
5214	Liliaceae	LILIUM humboldtii subsp. ocellatum	Wild	
5215	Liliaceae	LILIUM pardalinum subsp. pardalinum	Wild	
5216	Liliaceae	LILIUM parryi	Wild	
5217	Liliaceae	LILIUM washingtonianum subsp. purpurascens	Wild	
5218	Plantaginaceae	LINARIA alpina	Wild	
5219	Boraginaceae	LITHOSPERMUM canescens	Wild	
5220	Campanulaceae	LOBELIA spicata	Wild	
5221	Apiaceae	LOMATIUM sp. A 15-20cm in seed	Wild	
5222	Apiaceae	LOMATIUM sp. B 15-30cm in seed	Wild	
5223	Apiaceae	LOMATIUM sp. C 15-20cm in seed	Wild	
5224	Apiaceae	LOMATIUM canbyi	Wild	
5225	Apiaceae	LOMATIUM dissectum	Wild	
5226	Apiaceae	LOMATIUM nudicaule low form	Wild	
5227	Rosaceae	LUETKEA pectinata	Wild	
5228	Fabaceae	LUPINUS burkei	Wild	
5229	Fabaceae	LUPINUS lepidus subsp. lobbii	Wild	
5230	Malvaceae	MALACOTHAMNUS fremontii	Wild	
5231	Liliaceae	MEDEOLA virginiana	Wild	
5232	Violaceae	MELICYTUS alpinus	Wild	
5233	Loasaceae	MENTZELIA laevicaulis	Wild	
5234	Phrymaceae	MIMULUS cardinalis	Wild	
5235	Phrymaceae	MIMULUS tilingii	Wild	
